,AIRPORT,AREA   CITY,AREA   CITY AND COUNTY,AREA   CITY AND COUNTY SEAT,AREA   CITY TOTAL,AREA   CONSOLIDATED,AREA   CONSOLIDATED CITY-BOROUGH,AREA   CSA,AREA   DENSITY,AREA   ESTIMATE 2018,AREA   ESTIMATE JULY 2017,AREA   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,AREA   HOME RULE MUNICIPALITY,AREA   INDEPENDENT CITY,AREA   LAND,AREA   METRO,AREA   METROPOLITAN CITY,AREA   RANK,AREA   STATE CAPITAL,AREA   STATE CAPITAL AND CITY,AREA   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,AREA   STATE CAPITAL CITY,AREA   STATE CAPITAL OF CONNECTICUT,AREA   SUMMER DST,AREA   TOWN,AREA   URBAN,AREA   URBAN1,AREA   URBAN2,AREA   WATER,AREA CODE,AREA RANK,BIOREGION,BIRD,BOROUGH,CHARTERED,CHARTERED CITY,CHARTERED TOWN,CITY AND COUNTY,CITY CHARTER,CITY FLOWER,CITY OF ATLANTA,CITY STATUS,CITY-COUNTY CONSOLIDATION,COMMISSIONED,COMMUTER RAIL,CONSOLIDATED,CONSTITUENT COUNTIES / BOROUGHS,COUNTIES,COUNTRY,COUNTY,COUNTY ROUTES,COUNTY SEAT1,COUNTY SEAT2,CSA,City,DEMONYM,DISTRICT,ELEVATION,ELEVATION MEAN,ELEVATIONLOWEST,ESTABLISHED,ESTABLISHED TWICKENHAM,ETHNICITY   ASIAN,ETHNICITY   BLACK,ETHNICITY   HISPANIC,ETHNICITY   SUMMER DST,ETHNICITY   WHITE,EXPRESSWAYS,FIPS CODE,FIPS CODE 0,FIRST SETTLED VILLAGE,FIRST SETTLEMENT,FLOWER,FORMALLY INCORPORATED TOWN,FOUNDATION,FOUNDED,FOUNDED AS,FOUNDED BY,FOUNDED:,FOUNDING,GDP,"GDP CITY, 2015",GEOCODE,"GMP METRO, 2017",GNIS  FEATURE ID,GNIS FEATURE ID,GNIS ID,GOVERNMENT   ACTING MAYOR AND VICE MAYOR,GOVERNMENT   ADMINISTRATOR,GOVERNMENT   ALASKA HOUSE,GOVERNMENT   ALASKA SENATE,GOVERNMENT   ALDERMEN,GOVERNMENT   ASSEMBLY MEMBERS,GOVERNMENT   ASSEMBLYMEMBER,GOVERNMENT   AUDITOR,GOVERNMENT   BODY,GOVERNMENT   BUSINESS ADMINISTRATOR,GOVERNMENT   CA ASSEMBLY,GOVERNMENT   CA SENATE,GOVERNMENT   CHIEF OF POLICE,GOVERNMENT   CITY ADMIN.,GOVERNMENT   CITY ADMINISTRATOR,GOVERNMENT   CITY ATTORNEY,GOVERNMENT   CITY AUDITOR,GOVERNMENT   CITY CLERK,GOVERNMENT   CITY CONTROLLER,GOVERNMENT   CITY COUNCIL,GOVERNMENT   CITY COUNCIL MEMBERS,GOVERNMENT   CITY MANAGER,GOVERNMENT   CITY MAYOR,GOVERNMENT   CITY PROSECUTOR,GOVERNMENT   CITY SOLICITOR,GOVERNMENT   CITY TREASURER,GOVERNMENT   CITY-PARISH PRESIDENT,GOVERNMENT   COMMISSION,GOVERNMENT   COMMISSIONERS,GOVERNMENT   COMMON COUNCIL,GOVERNMENT   COMPTROLLER,GOVERNMENT   COUNCIL,GOVERNMENT   COUNCIL CHAIR,GOVERNMENT   COUNCIL MEMBERS .MW-PARSER-OUTPUT .NOBOLD{FONT-WEIGHT:NORMAL}BY DISTRICT NUMBER,GOVERNMENT   COUNCIL PRESIDENT,GOVERNMENT   COUNCILMEMBER PLACE 1,GOVERNMENT   COUNCILMEMBER PLACE 2,GOVERNMENT   COUNCILMEMBER PLACE 3,GOVERNMENT   COUNCILMEMBER PLACE 4,GOVERNMENT   COUNCILMEMBER1,GOVERNMENT   COUNCILMEMBER2,GOVERNMENT   COUNCILMEMBER3,GOVERNMENT   COUNCILMEMBERS,GOVERNMENT   D.C. COUNCIL,GOVERNMENT   DELEGATE,GOVERNMENT   DEPUTY CITY MANAGER,GOVERNMENT   DEPUTY MAYOR,GOVERNMENT   FINANCE DIRECTOR,GOVERNMENT   FINANCE DIRECTOR/ TREASURER,GOVERNMENT   FIRE CHIEF,GOVERNMENT   GOVERNING BODY,GOVERNMENT   HOUSE,GOVERNMENT   HOUSES OF DELEGATES,GOVERNMENT   LEGISLATIVE,GOVERNMENT   MANAGER,GOVERNMENT   MAYOR,GOVERNMENT   MAYOR PRO TEM,GOVERNMENT   MAYOR PRO TEMPORE,GOVERNMENT   MAYOR PRO-TEM,GOVERNMENT   MAYOR-PRESIDENT,GOVERNMENT   METRO COUNCIL,GOVERNMENT   MUNICIPAL CLERK,GOVERNMENT   POLICE CHIEF,"GOVERNMENT   PRESIDENT, BOARD OF ALDERMEN",GOVERNMENT   SENATE,GOVERNMENT   STATE ASSEMBLY,GOVERNMENT   STATE ASSEMBLY MEMBERS,GOVERNMENT   STATE HOUSE,GOVERNMENT   STATE SENATE,GOVERNMENT   STATE SENATOR,GOVERNMENT   SUPERVISOR,GOVERNMENT   TEXAS STATE REPRESENTATIVE,GOVERNMENT   TEXAS STATE SENATOR,GOVERNMENT   TOWN CLERK,GOVERNMENT   TOWN MANAGER,GOVERNMENT   TREASURER,GOVERNMENT   TYPE,GOVERNMENT   U. S. REP.,GOVERNMENT   U.S. CONGRESS,GOVERNMENT   U.S. HOUSE,GOVERNMENT   U.S. REP.,GOVERNMENT   U.S. REPRESENTATIVE,GOVERNMENT   U.S. SENATE,GOVERNMENT   UNITED STATES REPRESENTATIVES,GOVERNMENT   VICE MAYOR,GOVERNMENT   VICE-MAYOR,GOVERNMENT   VIRGINIA SENATE,HIGHEST ELEVATION,HIGHEST ELEVATION– NEAR BLUE ISLAND,HIGHWAYS,HISTORIC COLONIES,HISTORIC COLONY,HISTORIC COUNTRIES,HISTORIC EMPIRES,HOME RULE ACT,INCORPORATED,INCORPORATED AS CITY,INCORPORATED AS TOWN,INCORPORATED CITY OF POMPANO BEACH,INCORPORATED CITY OF WEST PALM BEACH,INCORPORATED CITY,INCORPORATED INDEPENDENT CITY,INCORPORATED TOWN OF POMPANO,INCORPORATED TOWN OF WEST PALM BEACH,INCORPORATED TOWN,INCORPORATED VILLAGE,INCORPORATED AS A CITY,INCORPORATED AS A TOWN,INCORPORATED AS A VILLAGE,INCORPORATED TOWN,INCORPORATEDAS DERRYFIELD,INCORPORATEDAS MANCHESTER,"INCORPORATED, CITY","INCORPORATED, TOWN",INCORPORATED1,INCORPORATED2,INCORPORATED:,INCORPORATION,INDEPENDENT CITY,INTERSTATE,INTERSTATE HIGHWAYS,INTERSTATE SPURS,LARGEST BOROUGH BY AREA,LARGEST BOROUGH BY GDP 2015,LARGEST BOROUGH BY POPULATION,LIGHT RAIL,LOGO,LOWEST ELEVATION,LOWEST ELEVATION COLUMBIA RIVER,LOWEST ELEVATION– AT LAKE MICHIGAN,MAJOR AIRPORT,MAJOR HIGHWAYS,MAJOR STATE HIGHWAYS,MAJOR STATE ROADS,MAJOR STATE ROUTES,MARTHASVILLE,METRO,METROPOLITAN AREA,METROPOLITAN STATISTICAL AREA,MISSION,MSA,MUNICIPAL INCORPORATION,MUNICIPALITY,NAMED,NAMED FOR,OFFICIAL TREE,ORGANIZED,OTHER MAIN ROADWAYS,OTHER MAJOR HIGHWAYS,PARISH,PARISHES,PASSENGER RAIL,PLATTED,POPULATION   BALANCE,POPULATION   CHANGE 2011–2014,POPULATION   CITY,POPULATION   CITY AND COUNTY,POPULATION   CITY AND COUNTY SEAT,POPULATION   CITY TOTAL,POPULATION   CONSOLIDATED,POPULATION   CONSOLIDATED CITY-BOROUGH,POPULATION   CONSOLIDATED CITY-COUNTY,POPULATION   CONSOLIDATED CITY-PARISH,POPULATION   CONSOLIDATED CITY–COUNTY,POPULATION   CSA,POPULATION   CSA 2015,POPULATION   CSA 2017,POPULATION   CSA 2018,POPULATION   CSA DENSITY,POPULATION   CSRA,POPULATION   DEMONYM,POPULATION   DENSITY,POPULATION   DENSITY RANK,POPULATION   ESTIMATE 2013,POPULATION   ESTIMATE 2014,POPULATION   ESTIMATE 2015,POPULATION   ESTIMATE 2016,POPULATION   ESTIMATE 2017,POPULATION   ESTIMATE 2018,POPULATION   ESTIMATE 2019,"POPULATION   ESTIMATE APRIL 1, 2019",POPULATION   ETHNICITIES,POPULATION   FEDERAL CAPITAL CITY AND FEDERAL DISTRICT,POPULATION   GMP,POPULATION   HOME RULE MUNICIPALITY,POPULATION   INDEPENDENT CITY,POPULATION   METRO,POPULATION   METRO DENSITY,POPULATION   METROPOLITAN CITY,POPULATION   MSA,POPULATION   MSA 2015,POPULATION   MSA 2017,POPULATION   MSA 2018,POPULATION   RANK,POPULATION   STATE CAPITAL,POPULATION   STATE CAPITAL AND CITY,POPULATION   STATE CAPITAL AND CONSOLIDATED CITY-COUNTY,POPULATION   STATE CAPITAL CITY,POPULATION   SUMMER DST,POPULATION   TOTAL,POPULATION   TOWN,POPULATION   URBAN,POPULATION   URBAN 2010,POPULATION   URBAN DENSITY,POPULATION 2010,PRIMARY AIRPORT,PUBLIC TRANSIT,PUBLIC TRANSPORTATION,PUEBLO,PUEBLO FOUNDED,RAIL,RAILWAY STATION,RAPID TRANSIT,RE-INCORPORATED,RE-INCORPORATED AS CITY,REGION,REGIONAL RAIL,REINCORPORATED,RENAMED,RENAMED EL PASO,RESIDENCE ACT,SEAPORTS,SECONDARY AIRPORT,SETTLED,SETTLED LAKE WORTH COUNTRY SETTLEMENT,SETTLED POMPANO SETTLEMENT,SETTLED TOWN,SETTLED AS,SETTLED AS FRANKLIN,SISTER CITIES,SPHERE OF INFLUENCE,STANDARD OF LIVING    MEDIAN HOME VALUE,STANDARD OF LIVING    MEDIAN HOUSEHOLD INCOME,STANDARD OF LIVING    SUMMER DST,STATE,STATE ROUTES,TERMINUS,TIME ZONE,TOWN LAID OUT,TOWNSHIP,TRANSIT,TREE,U.S. HIGHWAYS,U.S. ROUTE,U.S. STATE,UNINCORPORATED,UNOFFICIALLY INCORPORATED VILLAGE,USDA HARDINESS ZONES,WATERWAYS,WEBSITE,WIKIMEDIA COMMONS,ZIP CODE,ZIP CODE PREFIXES,FEDERAL INFOR MATION PROCESSING STANDARDS|FIPS CODE,AREA CONSOLIDATED CITY-COUNTY,AREA TOTAL
10,,,,,,,,,,,,,,,297.9 sq mi (771.5 km2),"4,285.70 sq mi (11,099.91 km2)",,,,,,305.1 sq mi (790.1 km2),,,,,,,7.2 sq mi (18.6 km2),512 & 737,,,,,,,,,,,,,,,Capital MetroRail,,,"Hays, Travis, Williamson", United States,,,,,,Austin,Austinite,,"289 - 1,330 ft (88 - 405 m)",,,,,,,,,,,48-05000,,,,,,,,,,,,,,,,,1384879,,,,,,,,,,,,,,,,,,,,,,,Spencer Cronk ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steve Adler (D),,,,,,,,,,,,,,,,,,,,,Council–manager,,,,,,,,,,,,,,,,,,,"December 27, 1839",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen F. Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,182/sq mi (1,228.6/km2)",,,,,,"950,715 (11th)",,,,,,,,,"2,168,316 (30th)",,,,,,,,,,,"790,390",UTC−5 (CDT),,,,,,,Austin–Bergstrom International Airport,,,,,,,,,,,,,,,,,,1835,,,,,,,,,,, Texas,,,UTC−6 (CST),,,,,,,,,,,,www.austintexas.gov,,"78701–78705, 78708–78739, 78741–78742, 78744–78769",,,,
11,Jacksonville International Airport,,,,,,,,,,,,,,"747.45 sq mi (1,935.87 km2)",,,,,,,,,,,,,,127.19 sq mi (329.42 km2),904,,,,,,,,,,,,,,,,1968,,,United States,Duval,,,,,Jacksonville,"Jacksonvillian, Jaxson",,16 ft (5 m),,,,,,,,,,,12-35000,,,,,,,1822,,,,,,,,,,0295003,,,,,,,,,,Jacksonville City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lenny Curry (R),,,,,,,,,,,,,,,,,,,,,Strong Mayor–Council,,,,,,,,,,,,,,,,,,,1832,,,,,,,,,,,,,,,,,,,,,,,,   ,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Jackson,,,,,,,,,,,,,,,,,,,,"1,631,488 (US: 34th)",,,,,,,"1,178.17/sq mi (454.89/km2)",,,,,,"892,062",,,,,,,,,"1,504,980 (US: 39th)",,,,,,,1st in Florida12th in United States,,,,,UTC−4 (EDT),"821,784",,"1,065,219 (US: 40th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida,,,UTC−5 (Eastern (EST)),,,,,,,,,,,"St. Johns River, Fall Creek, Arlington River",City of Jacksonville,,"32099, 32201–32212, 32214–32241, 32244–32247, 32250, 32254–32260, 32266, 32267, 32277, 32290",,,,"874.64 sq mi (2,265.30 km2)"
12,,349.2 sq mi (904.4 km2),,,,,,,,,,,,,342.2 sq mi (886.3 km2),,,,,,,,,,,,,,7.0 sq mi (18.1 km2),682 and 817,,,,,,,,,,,,,,,,,,"Tarrant, Denton, Parker, Wise",United States,,,,,,Fort Worth,,,653 ft (216 m),,,,,,,,,,,48-27000,,,,,,,,,,,,,,,,,1380947,,,,,,,,,,Fort Worth City Council,,,,,,,,,,," List • Carlos Flores• W. B. ""Zim"" Zimmerman• Carry Moon• Gyna Bivens• Jungus Jordan• Dennis Shingleton• Kelly Allen Gray• Ann Zadeh ",,David Cooke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betsy Price (R),,,,,,,,,,,,,,,,,,,,,Council-Manager,,,,,,,,,,,,,,,,,,,1873,,,,,,,,,,,,,,,,,,,,,,,,   ,,,,,,,,,,,,,,,,,,,,,,,,,William J. Worth,,,,,,,  ,,,,"874,168 (US: 13th)",,,,,,,,,,,,,,,Fort Worther,"2,181.0/sq mi (842.0/km2)",,,,,,,,,,,,,,,"7,102,796 (US: 4th)",,,,,,,,,,,,UTC−5 (CDT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texas,,,UTC−6 (CST),,,,,,  ,,,,,,fortworthtexas.gov,,"76120, 76008, 76028, 76036, 76101-76124, 76126-76127, 76130-76137, 76140, 76147-76148, 76150, 76155, 76161-76164, 76166, 76177, 76179, 76180-76182, 76185, 76191-76193, 76195-76199, 76244, 76247, 76262, 76129 (exclusive to TCU), 76107",,,,
13,,,,,,,,,,,,,,,217.17 sq mi (562.47 km2),,,,,,,223.11 sq mi (577.85 km2),,,,,,,5.94 sq mi (15.38 km2),"614, 380, 740",,,,,,,,,,,,,,,,,,"Delaware, Fairfield, Franklin, Pickaway", United States,,,,,,Columbus,Columbusite,,902 ft (275 m),,,,,,,,,,,39-18000,,,,,,,,,,,,,,,,,1080996,,,,,,,,,,,,,,,,,,,,, Members Elizabeth C. Brown (D)Mitchell J. Brown (D)Shannon G. Hardin (D)Rob Dorans (D)Shayla Favor (D)Emmanuel Remy (D)Priscilla R. Tyson (D) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew J. Ginther (D),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christopher Columbus,,,,,,,,,,,,,,,,,,,,"2,424,831 (US: 25th)",,,,,,,"3,960.44/sq mi (1,399.2/km2)",,,,,,,"892,533",,,,,,,,"2,078,725 (US: 32nd)",,,,,,,US: 14th,,,,"787,033",UTC-4 (EDT),,,"1,368,035 (US: 36th)",,,,,,,,,,,,,,,,,,,,,,"February 14, 1812",,,,,,,,,,, Ohio,,,UTC-5 (EST),,,,,,,,,,,,City of Columbus,," Zip codes 43035, 43085, 43201-43207, 43209-43224, 43226-43232, 43234-43236, 43240, 43251, 43260, 43266, 43268, 43270-43272, 43279, 43287, 43291 ",,,,
14,,,231.89 sq mi (600.59 km2),,,,,,,,,,,,46.89 sq mi (121.46 km2),"3,524.4 sq mi (9,128 km2)",,,,,,,,,,,,,185.00 sq mi (479.14 km2)  80.00%,415/628,,,,,,,,,,,,,,,,,,, United States,,,,,San Jose–San Francisco–Oakland,San Francisco,San FranciscanSan Francisqueño/a,,52 ft (16 m),,,,,,,,,,,06-67000,,,,,,,,,José Joaquín MoragaFrancisco Palóu,,,$154.2 billion (2015),,,,,"277593, 2411786",,,,,,,David Chiu (D)Phil Ting (D),,,Board of Supervisors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,London Breed (D),,,,,,,,,,,,,,Scott Wiener (D), List Sandra Lee Fewer (D)Catherine Stefani (D)Aaron Peskin (D)Gordon Mar (D)Vallie Brown (D)Matt Haney (D)Norman Yee (D)Rafael Mandelman (D)Hillary Ronen (D)Shamann Walton (D)Ahsha Safaí (D) ,,,,,,Mayor-council,,,,,,,Nancy Pelosi (D)Jackie Speier (D),,,,934 ft (285 m),,,,,,,,"April 15, 1850",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 ft (0 m),,,,,,,,,San Francisco–Oakland–Hayward,,,"June 29, 1776",,,,,St. Francis of Assisi,,,,,,,,,,,,"883,305",,,,,,,,"9,666,055 (5th)",,,,,,,"18,838/sq mi (7,272/km2)",,,,,,,,,,,,,,,"4,729,484 (12th)",,,,,,,4th in California13th in United States,,,,,UTC−7 (Pacific Daylight Time),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, California,,,UTC−8 (Pacific Time Zone),,,,,,,,,,,,sf.gov,, List 94102–94105 94107–94112 94114–94134 94137 94139–94147 94151 94158–94161 94163–94164 94172 94177 94188 ,,,,
15,,305.4 sq mi (771 km2),,,,,,,,,,,,,,,,,,,,,,,,,,,,"704, 980",,,,,,,,,,,,,,,,,,, United States, Mecklenburg,,,,,Charlotte,Charlottean,,761 ft (232 m),,,,,,,,,,,37-12000,,,,,,,,,,,,,,,,,,,,,,,,,,,"City Council of Charlotte, North Carolina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vi Lyles (D),,,,,,,,,,,,,,,,,,,,,Council-manager,,,,,,,,,,,,,,,,,,,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlotte of Mecklenburg-Strelitz,,,,,,,,,,,"731,424",,,,,,,,,,,,,,,,"2,400/sq mi (950/km2)",,,,,,"859,035 (US: 17th)",,,,,,,,,"2,474,314 (22nd)",,,,,,,,,,,,UTC−4 (EDT),,,"1,249,442 (38th)",,,,,,,,,,,,,,,,,,,,,,1755,,,,,,,,,,, North Carolina,,,UTC−5 (EST),,,,,,,,,,,,charlottenc.gov,,"28201-28237, 28240-28247, 28250, 28253-28256, 28258,  28260-28262, 28265-28266, 28269-28275, 28277-28278, 28280-28290, 28296-28297, 28299",,,,
16,,,,,,,,,,,,,,,361.51 sq mi (936.30 km2),,,,,,368.02 sq mi (953.18 km2),,,,,,,,6.52 sq mi (16.88 km2),317 and 463,,,,,,,,,,,,,"January 1, 1970",,,,,, United States, Marion,,,,,Indianapolis,Indianapolitan,,715 ft (218 m),,,,,,,,,,,18-36003,,,,,,,"January 6, 1821",,,,,,,,,,,,,,,,,,,,Indianapolis City-County Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joe Hogsett (D),,,,,,,,,,,,,,,,,,,,,Strong mayor–council,,,,,,,,,,,,,,,,,,,,,,,,"March 30, 1847",,,,"September 3, 1832",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,386,199 (US: 27th)",,,,,,,"2,365.55/sq mi (913.34/km2)",,,,,,"863,002",,,,,,,,,"2,004,230 (US: 34th)",,,,,,,16th in the United States,,,"820,445",,UTC−4 (EDT),,,"1,487,483 (US: 33rd)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Indiana,,,UTC−5 (EST),,,,,,,,,,,,www.indy.gov,," 61 total ZIP codes: 46201–46209, 46211, 46214, 46216–46231, 46234–46237, 46239–46242, 46244, 46247, 46249–46251, 46253–46256, 46259–46260, 46266, 46268, 46274–46275, 46277–46278, 46280, 46282–46283, 46285, 46290–46291, 46295–46296, 46298 ",,,,
17,,142.07 sq mi (367.96 km2),,,,,,,,,,,,,83.86 sq mi (217.19 km2),"8,186 sq mi (21,202 km2)",,,,,,,,,,,,,58.21 sq mi (150.77 km2),206,,,,,,,,,,,,,,,,,,,United States,King,,,,,Seattle,Seattleite or Seattlite,,,,,,,,,,,,,53-63000,,,,,,,,,,,,,,,,,1512650,,,,,,,,,,Seattle City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Fong and Shefali Ranganathan,,,,,,,,,Jenny Durkan (D),,,,,,,,,,,,,,,,,,,,,Mayor–council,,,,,,,,,,,520 ft (158 m),,,,,,,,"December 2, 1869",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 ft (0 m),,,,,,,,,,,,,,,,,Chief Seattle,,,,,,,,,,,"608,660",,,,,,,,,"4,853,364 (US: 14th)",,,,,,,"8,642.42/sq mi (3,336.87/km2)",,,,,,,"744,955",,,,,,,,"3,939,363 (US: 15th)",,,,,,,US: 18th,,,,,UTC−7 (PDT),,,"3,059,393 (US: 14th)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,UTC−8 (PST),,,,,,,,,,,,Seattle.gov ,," .mw-parser-output .nobold{font-weight:normal}ZIP codes 98101–98119, 98121–98122, 98124–98127, 98129, 98131, 98133–98134, 98136, 98138–98139, 98141, 98144–98146, 98148, 98154–98155, 98158, 98160–98161, 98164–98166, 98168, 98170, 98174–98175, 98177–98178, 98181, 98185, 98188, 98190–98191, 98194–98195, 98198–98199 ",,,,
18,,,,,,,,,,,,,,,153.33 sq mi (397.13 km2),"8,414.4 sq mi (21,793 km2)",,,,,154.97 sq mi (401.36 km2),,,,,,,,1.63 sq mi (4.23 km2)  1.1%,303 and 720,,,,,,,,Denver,,,,,,, A   B ,"December 1, 1902, as the City and County of Denver",,, United States,,,,,,Denver,Denverite,,"5,130–5,690 ft (1,564–1,734 m)",,,,,,,,,,,08-20000,,,,,,,"November 17, 1858, as Denver City, K.T.",,,,,,,,,,0201738,,,,,,,,,,Denver City Council,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Hancock (D),,,,,,,,,,,,,,,,,,,,,Consolidated City and County,,,,,,,,,,,,,,,,,,,"November 7, 1861, as Denver City, C.T.",,,,,,,,,,,,,,,,,,,,,,,,    ,,,,,,,,,,,Denver International Airport,,,,,,,,,,,,,,James W. Denver,,,,,,,,,,,,,,,,,,,,"3,572,798 (US: 15th)",,,,,,,"4,519.94/sq mi (1,745.15/km2)",,,,,,,"716,492",,,,,,,,"2,932,415 (US: 19th)",,,,,,,US: 19th,,,"600,158",,UTC−6 (MDT),,,"2,374,203 (US: 18th)",,,,,,,,,,, C   D   E   F   H   L   R   W ,,,,,,,,,,,,,,,,,,,,,, Colorado,,,UTC−7 (MST),,,,,,,,,,,,denvergov.org,,"80201–80212, 80214–80239, 80241, 80243–80244, 80246–80252, 80256–80266, 80271, 80273–80274, 80279–80281, 80290–80291, 80293–80295, 80299, 80012, 80014, 80022, 80033, 80123, 80127",,,,
19,,,,,,,,,,,,68.34 sq mi (177.0 km2),,,61.05 sq mi (158.1 km2),,,,,,,,,,,,,,7.29 sq mi (18.9 km2),202,,,,,,,,,,,,,,, ,1871,,,United States,,,,,,"Washington, D.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," List Phil Mendelson (D), ChairmanAnita Bonds (D), At‑largeDavid Grosso (I), At‑largeRobert White (D), At‑largeElissa Silverman (I), At‑largeBrianne Nadeau (D), Ward 1Jack Evans (D), Ward 2Mary Cheh (D),Ward 3Brandon Todd (D), Ward 4Kenyan McDuffie (D), Ward 5Charles Allen (D), Ward 6Vincent C. Gray (D), Ward 7Trayon White (D), Ward 8 ",,,,,,,,,,,,Muriel Bowser (D),,,,,,,,,,,,,,,,,,,,,,,,"Eleanor Holmes Norton (D),Delegate (At-large)",,,,,,,,409 ft (125 m),,,,,,,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 ft (0 m),,,Washington DullesWashington NationalBaltimore–Washington International,,,,,,,,,,,,,,George Washington,,1801,,,,,,,,,,,,,,,,,,"9,665,892 (4th, U.S.)",,,,,,Washingtonian,"11,367/sq mi (4,389/km2)",,,,,,,,,,,"702,445",,,,"6,216,589 (6th, U.S.)",,,,,,,"20th, U.S. as of 2017 incorporated places estimate",,,,,UTC−4 (EDT),,,,,,,,,,,,,,     ,,,,,,,,1790,,,,,,,,,,,,,,,,,UTC−5 (EST),,,,,,,,,,,,dc.gov,,"20001–20098, 20201–20599",,,,
20,,89.63 sq mi (232.14 km2),,,,,,"10,600 sq mi (27,600 km2)",,,,,,,48.42 sq mi (125.41 km2),"4,500 sq mi (11,700 km2)",,,,,,,,,,"1,770 sq mi (4,600 km2)",,,41.21 sq mi (106.73 km2),617 and 857,,,,,,,,,,,,,,,MBTA Commuter Rail,,,, United States,Suffolk,,,,,Boston,,,141 ft (43 m),,,,,,,,,,,25-07000,,,,,,,,,,,,,,,,,0617565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boston City Council,,,,,,,,,,,,,,,,,,,,,,,,Marty Walsh (D),,,,,,,,,,,,,,,,,,,,,Strong mayor / Council,,,,,,,,,,,,,,Massachusetts Bay Colony in the Province of Massachusetts Bay,,Kingdom of EnglandCommonwealth of EnglandKingdom of Great Britain,,,,,,,,"March 19, 1822",,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,"Boston, Lincolnshire",,,,,,,,,,,"617,594",,,,,,,,,"8,041,303 (US: 6th)",,,,,,Bostonian,"14,345/sq mi (5,538/km2)",,,,,,,"694,583",,,,,,,,"4,628,910 (US: 10th)",,,,,,,"21st, U.S. as of 2017 incorporated places estimate",,,,,UTC−4 (EDT),,,"4,180,000 (US: 10th)",,,,Logan International Airport,,,,,,,MBTA Subway,,,New England ,,,,,,,,,,,"September 7, 1630(date of naming, Old Style)",,,,,,,, Massachusetts,,,UTC−5 (EST),,,,,,,,,,,,Boston.gov,," 53 ZIP codes 02108–02137, 02163, 02196, 02199, 02201, 02203, 02204, 02205, 02206, 02210, 02211, 02212, 02215, 02217, 02222, 02126, 02228, 02241, 02266, 02283, 02284, 02293, 02295, 02297, 02298, 02467 (also includes parts of Newton and Brookline) ",,,,
